date,price,sma,signal,trend_following,buy_and_hold
2022-12-30,365.6734313964844,379.169797668457,0,88814.38916555191,89505.36370878718
2023-01-03,364.1340026855469,378.91541168212893,0,88814.38916555191,89128.55994114673
2023-01-04,366.9450988769531,378.652353515625,0,88814.38916555191,89816.62794234474
2023-01-05,362.7571105957031,378.36896881103513,0,88814.38916555191,88791.54003018799
2023-01-06,371.0758666992188,378.1026383972168,0,88814.38916555191,90827.71008445304
2023-01-09,370.8654174804688,377.8625796508789,0,88814.38916555191,90776.1987296507
2023-01-10,373.4663391113281,377.60395385742186,0,88814.38916555191,91412.82260374262
2023-01-11,378.1898498535156,377.3585636901855,0,88814.38916555191,92568.98958406516
2023-01-12,379.5667724609375,377.10486206054685,1,88805.50861469044,92906.01696476793
2023-01-13,381.039306640625,376.83190689086916,1,89150.03072849882,93266.4470535037
2023-01-17,380.3412170410156,376.5689108276367,1,88986.70188506503,93095.57665891216
2023-01-18,374.3364562988281,376.3092088317871,1,87581.79536924412,91625.79994540793
2023-01-19,371.6112976074219,376.0298403930664,0,86935.50798459056,90958.76674338672
2023-01-20,378.5340881347656,375.7667755126953,0,86935.50798459056,92653.24829667686
2023-01-23,383.0759887695313,375.5536502075195,1,86926.81530306026,93764.96283030152
2023-01-24,382.664794921875,375.3597525024414,1,86833.508041063,93664.31549929708
2023-01-25,382.8081970214844,375.1559533691406,1,86866.04855049784,93699.4158264746
2023-01-26,387.0154418945313,374.97885330200194,1,87820.747901895,94729.21714711169
2023-01-27,387.9046936035156,374.8423014831543,1,88022.53507031844,94946.87801828119
2023-01-30,383.0377197265625,374.68910690307615,1,86918.13137055731,93755.59577129308
2023-01-31,388.6695861816406,374.54038162231444,1,88196.10292060037,95134.09968254533
2023-02-01,392.8003540039063,374.4383598327637,1,89133.44825696376,96145.18182465363
2023-02-02,398.518310546875,374.36407867431643,1,90430.95519264539,97544.75788380281
2023-02-03,394.2824401855469,374.2352532958984,1,89469.76020433615,96507.94994326947
2023-02-06,391.872802734375,374.09593734741213,1,88922.97023105131,95918.14642473163
2023-02-07,396.99798583984375,374.0136299133301,1,90085.96623775609,97172.63017592253
2023-02-08,392.6568908691406,373.96634185791015,1,89100.89389755682,96110.06655798804
2023-02-09,389.2528991699219,373.8903775024414,1,88328.46710390267,95276.87636985561
2023-02-10,390.1612854003906,373.87752044677734,1,88534.59623857758,95499.22077052935
2023-02-13,394.7413940429688,373.8820422363281,1,89573.90506949695,96620.2874236744
2023-02-14,394.5597534179688,373.83591552734373,1,89532.68755254523,96575.82750723248
2023-02-15,395.841064453125,373.8708056640625,1,89823.44001671443,96889.4521799022
2023-02-16,390.3907775878906,373.86674087524415,1,88586.672133651,95555.39324560382
2023-02-17,389.41552734375,373.848833770752,1,88365.37035454712,95316.68263576942
2023-02-21,381.60345458984375,373.7320265197754,1,86592.67087632054,93404.53274156574
2023-02-22,381.07757568359375,373.6845576477051,1,86473.33951675869,93275.81411251212
2023-02-23,383.1046752929688,373.6588809204102,1,86933.32478994442,93771.98438968584
2023-02-24,379.01214599609375,373.67489349365235,1,86004.65646109793,92770.26183684195
2023-02-27,380.3030700683594,373.69301895141604,1,86297.59029587195,93086.23947887984
2023-02-28,378.8974609375,373.7340361022949,1,85978.63236353331,92742.19053879277
2023-03-01,377.4440307617188,373.76972137451173,1,85648.82297805905,92386.4365098172
2023-03-02,380.3795471191406,373.77581771850583,1,86314.94431090573,93104.95865740864
2023-03-03,386.47998046875,373.82010864257813,1,87699.24209671438,94598.15301843394
2023-03-06,386.7476806640625,373.8268984985352,1,87759.98807431864,94663.67761302878
2023-03-07,380.8193664550781,373.88172561645507,1,86414.74720981505,93212.61260830933
2023-03-08,381.44085693359375,373.95098571777345,1,86555.77455066214,93364.73394539596
2023-03-09,374.40338134765625,373.98425674438477,1,84958.84506828044,91642.18109405664
2023-03-10,369.00091552734375,373.956111907959,1,83732.92863835266,90319.82724864678
2023-03-13,368.47503662109375,373.9396368408203,0,83605.23591906294,90191.10861959316
2023-03-14,374.56591796875,373.93719360351565,0,83605.23591906294,91681.96495073837
2023-03-15,372.2232971191406,373.88556640625,1,83596.87623143979,91108.56499008132
2023-03-16,378.75396728515625,373.81963623046875,0,84547.63447758195,92707.06780238317
2023-03-17,374.3253479003906,373.74255935668947,1,84539.180559526,91623.08095858252
2023-03-20,377.92474365234375,373.6992416381836,1,85352.08294267031,92504.09991771252
2023-03-21,382.8870849609375,373.64392547607423,1,86472.79857210409,93718.72511478144
2023-03-22,376.3601684570313,373.58830200195314,1,84998.7328271161,92121.14108099477
2023-03-23,377.3776245117188,373.5318661499023,1,85228.51929923473,92370.18234681693
2023-03-24,379.8539733886719,373.46917114257815,1,85787.78814386777,92976.31472579528
2023-03-27,380.5642395019531,373.4313586425781,1,85948.19757254471,93150.16554825314
2023-03-28,379.7099914550781,373.43542861938477,1,85755.27067009886,92941.07247348128
2023-03-29,385.22900390625,373.52202545166017,1,87001.70720648872,94291.95327132591
2023-03-30,387.4846496582031,373.689744720459,1,87511.13154703173,94844.06446150926
2023-03-31,392.946044921875,373.8901036071777,1,88744.55558014144,96180.84238263305
2023-04-03,394.4434509277344,374.0727958679199,1,89082.73592889504,96547.36031274991
2023-04-04,392.2550659179688,374.3037727355957,1,88588.50203179983,96011.71243839957
2023-04-05,391.2279968261719,374.5258842468262,1,88356.54451172925,95760.31820320924
2023-04-06,392.7542114257813,374.71197463989256,1,88701.23111212293,96133.88757168652
2023-04-10,393.15728759765625,374.90330337524415,1,88792.26349735816,96232.54795078006
2023-04-11,393.2628479003906,375.0777658081055,1,88816.10367153508,96258.38579536551
2023-04-12,391.659912109375,375.18724365234374,1,88454.09004082029,95866.03749040724
2023-04-13,396.86224365234375,375.32979537963865,1,89629.0060546794,97139.40475449551
2023-04-14,395.8927307128906,375.5051318359375,1,89410.04725345754,96902.09845653798
2023-04-17,397.3133544921875,375.68904037475585,1,89730.88678745857,97249.82251068577
2023-04-18,397.5725402832031,375.8888900756836,1,89789.42237557206,97313.2630466974
2023-04-19,397.5053405761719,376.06949310302736,1,89774.2457165557,97296.81467035245
2023-04-20,395.3361511230469,376.23583786010744,1,89284.34702314861,96765.86526499435
2023-04-21,395.643310546875,376.3976040649414,1,89353.71717437459,96841.04823861463
2023-04-24,396.0560302734375,376.5342286682129,1,89446.92749977748,96942.06905682036
2023-04-25,389.7691040039063,376.64093490600584,1,88027.06213921485,95403.22709005304
2023-04-26,388.1181945800781,376.7604306030273,1,87654.21394538754,94999.1363474861
2023-04-27,395.84478759765625,376.9346739196777,1,89399.21958256078,96890.36348867335
2023-04-28,399.2234802246094,377.1352900695801,1,90162.27746161506,97717.36125900835
2023-05-01,398.8203125,377.33825088500976,1,90071.22439973266,97618.67847068272
2023-05-02,394.337890625,377.48457962036133,1,89058.89575471813,96521.52246816446
2023-05-03,391.6311950683594,377.6324467468262,1,88447.60446582737,95859.0084612789
2023-05-04,388.857177734375,377.71753128051756,1,87821.1089490574,95180.0161990723
2023-05-05,396.0560302734375,377.8267607116699,1,89446.92749977748,96942.06905682036
2023-05-08,396.16156005859375,377.91746475219725,1,89470.76078173867,96967.89943166178
2023-05-09,394.42425537109375,378.0170188903809,1,89078.4007252069,96542.66184375764
2023-05-10,396.26708984375,378.1235122680664,1,89494.59406369987,96993.7298065032
2023-05-11,395.57611083984375,378.2487321472168,1,89338.54051535824,96824.5998622697
2023-05-12,395.0577392578125,378.32325302124025,1,89221.46933913128,96697.71879024644
2023-05-15,396.4206848144531,378.3807484436035,1,89529.28258542072,97031.32502818535
2023-05-16,393.7716064453125,378.3969400024414,1,88931.00379981012,96382.91389802062
2023-05-17,398.551513671875,378.44281356811524,1,90010.51776366725,97552.88496530295
2023-05-18,402.3908996582031,378.52072845458986,1,90877.62053123691,98492.64599145231
2023-05-19,401.8053283691406,378.5654295349121,1,90745.37269599359,98349.31654308412
2023-05-22,401.968505859375,378.61227325439455,1,90782.22537345065,98389.25726439038
2023-05-23,397.4573059082031,378.63987869262695,1,89763.39736901177,97285.05729325576
2023-05-24,394.5778198242188,378.6553619384766,1,89113.08235471204,96580.24959569579
2023-05-25,397.9948120117188,378.6957029724121,1,89884.78996449545,97416.62189478322
2023-05-26,403.1491394042969,378.7208659362793,1,91048.86452302634,98678.23925151881
2023-05-30,403.3027038574219,378.7467967224121,1,91083.54615253146,98715.82700345694
2023-05-31,401.0663146972656,378.7278463745117,1,90578.47080010803,98168.4292217539
2023-06-01,404.8768615722656,378.71960739135744,1,91439.0604238219,99101.13133979883
2023-06-02,410.7318420410156,378.7366621398926,1,92761.3733630778,100534.24654962413
2023-06-05,409.9447937011719,378.76423736572264,1,92583.62311964831,100341.60185119722
2023-06-06,410.83740234375,378.79039840698243,1,92785.21353725472,100560.08439420958
2023-06-07,409.4168701171875,378.83670944213867,1,92464.39467990086,100212.38274929387
2023-06-08,411.8931884765625,378.937063293457,1,93023.65663231819,100818.50765852822
2023-06-09,412.63232421875,379.04585235595704,1,93190.58609706664,100999.42485883454
2023-06-12,416.3756408691406,379.1671014404297,1,94035.99216954844,101915.6711307905
2023-06-13,419.1207275390625,379.2743968200684,1,94655.95386581548,102587.5820756606
2023-06-14,419.6198425292969,379.451490020752,1,94768.67605392286,102709.74973920353
2023-06-15,424.82220458984375,379.66729721069333,1,95943.59895999769,103983.12447303583
2023-06-16,423.3751220703125,379.8968180847168,1,95616.78387496706,103628.92415081762
2023-06-20,421.1785278320313,380.1297171020508,1,95120.69597184306,103091.26691532432
2023-06-21,419.02056884765625,380.3459490966797,1,94633.33361382107,102563.06637576772
2023-06-22,420.5331115722656,380.5895555114746,1,94974.932501572,102933.2892989214
2023-06-23,417.3538818359375,380.824280090332,1,94256.92214446634,102155.11377553943
2023-06-26,415.648681640625,381.01720687866214,1,93871.81269887244,101737.7343583505
2023-06-27,420.20556640625,381.22059494018555,1,94900.95835024478,102853.11653629185
2023-06-28,420.4175415039063,381.39556259155273,1,94948.83168063879,102905.00137829548
2023-06-29,422.0745544433594,381.5581036376953,1,95323.05831761014,103310.58606966757
2023-06-30,427.0553283691406,381.8302447509766,1,96447.93684533905,104529.7229921281
2023-07-03,427.5467224121094,382.09773345947264,1,96558.91530286917,104650.0008104325
2023-07-05,426.9107971191406,382.3832760620117,1,96415.29531168716,104494.34628442163
2023-07-06,423.56781005859375,382.666209564209,1,95660.30132502576,103676.0881145969
2023-07-07,422.4983825683594,382.92956695556643,1,95418.77740953527,103414.3258746987
2023-07-10,423.56781005859375,383.21949615478513,1,95660.30132502576,103676.0881145969
2023-07-11,426.2653198242188,383.554799041748,1,96269.51805698467,104336.3537285307
2023-07-12,429.695068359375,383.9223364257812,1,97044.1066129392,105175.84838062093
2023-07-13,433.10540771484375,384.33676498413087,1,97814.31171969556,106010.59227551073
2023-07-14,432.835693359375,384.7671682739258,1,97753.39831715853,105944.57467781019
2023-07-17,434.3386535644531,385.20951202392575,1,98092.83304917325,106312.45210133975
2023-07-18,437.5660095214844,385.63396560668946,1,98821.71243046998,107102.40741105049
2023-07-19,438.5390319824219,386.1001193237305,1,99041.4638364997,107340.572729571
2023-07-20,435.6295776367188,386.5784242248535,1,98384.38066636251,106628.42974337764
2023-07-21,435.6295776367188,387.01185073852537,1,98384.38066636251,106628.42974337764
2023-07-24,437.5756530761719,387.40094482421875,1,98823.89037063764,107104.76785016267
2023-07-25,438.770263671875,387.80019973754884,1,99093.68615501327,107397.17098005494
2023-07-26,438.8376770019531,388.21830459594725,1,99108.91105953968,107413.67164460807
2023-07-27,435.9281921386719,388.67140411376954,1,98451.82099718676,106701.52118867067
2023-07-28,440.1961669921875,389.15902603149414,1,99415.71804233395,107746.1872999192
2023-07-31,441.03424072265625,389.66168914794923,1,99604.99207044797,107951.32141035736
2023-08-01,439.7721557617188,390.1636573791504,1,99319.95759711451,107642.40267642392
2023-08-02,433.6546020507813,390.59025512695314,1,97938.34403380015,106145.01778900012
2023-08-03,432.4118347167969,391.05032989501956,1,97657.67233301769,105840.82740303503
2023-08-04,430.4561462402344,391.4568901062012,1,97215.99158079062,105362.13632688184
2023-08-07,434.21337890625,391.8617251586914,1,98064.54050364094,106281.78880211359
2023-08-08,432.32513427734375,392.2696351623535,1,97638.091548156,105819.60586025755
2023-08-09,429.4349365234375,392.67779937744143,1,96985.35736613839,105112.1762825445
2023-08-10,429.589111328125,393.044474029541,1,97020.17683995792,105149.91342936315
2023-08-11,429.3385925292969,393.38810012817385,1,96963.59864110904,105088.59430065486
2023-08-14,431.7085266113281,393.71478317260744,1,97498.83432952501,105668.67968221506
2023-08-15,426.6795959472656,394.0301226806641,1,96363.07988538929,104437.75550368172
2023-08-16,423.548583984375,394.33951568603516,1,95655.9592291219,103671.3821758606
2023-08-17,420.3211669921875,394.58974960327146,1,94927.06606339371,102881.4119266618
2023-08-18,420.52349853515625,394.8543684387207,1,94972.76145362006,102930.93632955325
2023-08-21,423.259521484375,395.14071014404294,1,95590.67616181813,103600.62876044767
2023-08-22,422.1130676269531,395.4672442626953,1,95331.7562938493,103320.0128866282
2023-08-23,426.814453125,395.83565521240234,1,96393.5365866578,104470.764302532
2023-08-24,420.8992614746094,396.1490773010254,1,95057.62530578552,103022.91128774366
2023-08-25,423.866455078125,396.46020248413083,1,95727.74854806573,103749.18702963396
2023-08-28,426.5543212890625,396.7750108337402,1,96334.787339857,104407.09220445556
2023-08-29,432.7201843261719,397.15810241699216,1,97727.31128065677,105916.30169667231
2023-08-30,434.50244140625,397.4522590637207,1,98129.8235709447,106352.54221752653
2023-08-31,433.8665771484375,397.7250566101074,1,97986.21736419415,106196.90263100372
2023-09-01,434.6758117675781,398.0180334472656,1,98168.97824845239,106394.97783333744
2023-09-05,432.7971801757813,398.2855793762207,1,97744.70034091939,105935.14786084957
2023-09-06,429.8877258300781,398.5530451965332,1,97087.61717078218,105223.00487465618
2023-09-07,428.5678405761719,398.8196704101563,1,96789.52884087423,104899.93844553776
2023-09-08,429.21331787109375,399.08100372314453,1,96935.30609557673,105057.9310014287
2023-09-11,432.03619384765625,399.36330490112306,1,97572.8360497151,105748.88232382071
2023-09-12,429.6661376953125,399.60848510742187,1,97037.57279243624,105168.76706328441
2023-09-13,430.1671142578125,399.84417709350583,1,97150.71540570258,105291.39038121293
2023-09-14,433.8761901855469,400.0988430786133,1,97988.38841214607,106199.25560037186
2023-09-15,428.6487121582031,400.3579249572754,1,96807.79321253335,104919.73326720628
2023-09-18,428.9001159667969,400.62150024414063,1,96864.57128563811,104981.26901849131
2023-09-19,428.0106506347656,400.8213775634766,1,96663.6907662509,104763.5558591136
2023-09-20,424.0757751464844,401.00300842285156,1,95775.02225569206,103800.42200390733
2023-09-21,417.0665283203125,401.15182968139646,1,94192.02504124292,102084.77866579194
2023-09-22,416.128662109375,401.3307975769043,1,93980.21346772312,101855.21849238922
2023-09-25,417.8786315917969,401.5459278869629,1,94375.43379377887,102283.55602406408
2023-09-26,411.7394104003906,401.73355072021485,1,92988.92675730302,100780.86761838192
2023-09-27,411.90380859375,401.9073374938965,1,93026.0551233889,100821.10712944923
2023-09-28,414.2917785644531,402.1071508789062,1,93565.36411129564,101405.60712972871
2023-09-29,413.2863159179688,402.2749528503418,1,93338.28627995514,101159.50147330873
2023-10-02,413.1219787597656,402.42756103515626,1,93301.17169830069,101119.27690172946
2023-10-03,407.59185791015625,402.5647494506836,1,92052.2263953886,99765.67711705943
2023-10-04,410.5599670410156,402.7632743835449,1,92722.55640414043,100492.17695127049
2023-10-05,410.4052429199219,402.98291748046876,1,92687.61287043792,100454.30534905939
2023-10-06,415.2778930664063,403.24246185302735,1,93788.0722778694,101646.97696843631
2023-10-09,417.93658447265625,403.51281356811523,1,94388.52211143193,102297.7410679692
2023-10-10,420.1119384765625,403.76683837890624,1,94879.81303241455,102830.19936162051
2023-10-11,421.8328247070313,404.0558108520508,1,95268.46507688875,103251.41822723874
2023-10-12,419.2611083984375,404.3214543151855,1,94687.65805812938,102621.94289817955
2023-10-13,417.17279052734375,404.5838754272461,1,94216.0237363814,102110.78831448998
2023-10-16,421.5621032714844,404.8909048461914,1,95207.32423123294,103185.15412798533
2023-10-17,421.542724609375,405.16542266845704,1,95202.94767425048,103180.41084052892
2023-10-18,415.9256591796875,405.41668380737303,1,93934.36644875092,101805.5297551292
2023-10-19,412.2711486816406,405.65736953735353,1,93109.01672401553,100911.0204382885
2023-10-20,407.2052307128906,405.8586701965332,1,91964.90891442666,99671.0429299958
2023-10-23,406.4993591308594,406.077381439209,1,91805.49196481347,99498.26775067768
2023-10-24,409.5641174316406,406.2698226928711,1,92497.64962075185,100248.42426421864
2023-10-25,403.6860046386719,406.4339256286621,1,91170.11238197987,98809.64698842174
2023-10-26,398.8520202636719,406.5608540344238,0,88136.76748981491,97626.43953472558
2023-10-27,397.0440979003906,406.6551252746582,0,88136.76748981491,97183.91695914562
2023-10-30,401.7911376953125,406.76624710083007,0,88136.76748981491,98345.8431121121
2023-10-31,404.3144226074219,406.88262268066404,0,88136.76748981491,98963.46395740223
2023-11-01,408.6263732910156,407.02404846191405,0,88136.76748981491,100018.89396979203
2023-11-02,416.4574279785156,407.2346533203125,1,88127.95469434548,101935.6900447798
2023-11-03,420.2569580078125,407.47788162231444,1,88931.98600171588,102865.6955852314
2023-11-06,421.22369384765625,407.6913296508789,1,89136.5602188422,103102.32213648257
2023-11-07,422.4225769042969,407.88806259155274,1,89390.25988800717,103395.77103053847
2023-11-08,422.7319030761719,408.08839813232424,1,89455.71743787751,103471.48435598458
2023-11-09,419.4351501464844,408.2715328979492,1,88758.08048075512,102664.54284835902
2023-11-10,425.9803771972656,408.4663575744629,1,90143.13795420523,104266.60872856123
2023-11-13,425.5743103027344,408.65470565795897,1,90057.20877518247,104167.21631455314
2023-11-14,433.8307495117188,408.90867080688474,1,91804.3815992521,106188.13315151738
2023-11-15,434.7491760253906,409.13906875610354,1,91998.73291765655,106412.93509797561
2023-11-16,435.2809143066406,409.3514715576172,1,92111.25584079593,106543.08791788218
2023-11-17,435.8223571777344,409.53799179077146,1,92225.83238477774,106675.61611638898
2023-11-20,439.1771545410156,409.7624653625488,1,92935.75231939158,107496.76507715172
2023-11-21,438.2200012207031,409.9942013549805,1,92733.20589139896,107262.48402552467
2023-11-22,439.9118957519531,410.20877090454104,1,93091.23337411515,107676.60663431832
2023-11-24,440.18255615234375,410.446399230957,1,93148.5087302517,107742.85579408366
2023-11-27,439.3898620605469,410.6970840454102,1,92980.76407181821,107548.82919301196
2023-11-28,439.8248596191406,410.9454019165039,1,93072.81536580516,107655.30292435657
2023-11-29,439.5154724121094,411.1692723083496,1,93007.34490008047,107579.5746594224
2023-11-30,441.2460632324219,411.4027038574219,1,93373.56103445763,108003.16890364085
2023-12-01,443.8564453125,411.64278076171877,1,93925.95275143266,108642.10839838079
2023-12-04,441.5264892578125,411.89845932006835,1,93432.90292729095,108071.80838149447
2023-12-05,441.43951416015625,412.15857925415037,1,93414.4978348353,108050.51961102078
2023-12-06,439.6605529785156,412.44886474609376,1,93038.04588588192,107615.08582252135
2023-12-07,443.0153198242188,412.75855346679685,1,93747.95936256861,108436.22731354006
2023-12-08,444.9198913574219,413.06762954711917,1,94150.99213978424,108902.40656844992
2023-12-11,446.6505126953125,413.40582138061524,1,94517.21473208859,109326.0082824124
2023-12-12,448.6903991699219,413.74775802612305,1,94948.8819584089,109825.30838233292
2023-12-13,454.8779602050781,414.1276605224609,1,96258.25252533966,111339.82886255205
2023-12-14,456.3377685546875,414.5221292114258,1,96567.16747187157,111697.14406802904
2023-12-15,455.5863952636719,414.8981634521484,1,96408.16684683629,111513.23150036835
2023-12-18,458.1491394042969,415.25650924682617,1,96950.47773948737,112140.51072468393
2023-12-19,460.9350891113281,415.6274462890625,1,97540.0219115141,112822.42365680466
2023-12-20,454.5478210449219,415.9960885620117,1,96188.39066913431,111259.0211716803
2023-12-21,458.8577575683594,416.38317306518553,1,97100.43080854708,112313.9581809644
2023-12-22,459.7799072265625,416.81005569458006,1,97295.56999406719,112539.67143619379
2023-12-26,461.7213745117188,417.27365798950194,1,97706.41040524036,113014.88161163095
2023-12-27,462.5561828613281,417.74406372070314,1,97883.06700317869,113219.21645945832
2023-12-28,462.7309265136719,418.18488876342775,1,97920.0450941966,113261.98821375039
2023-12-29,461.3913269042969,418.6307289123535,1,97636.56792281654,112934.09632999125
2024-01-02,458.8092346191406,419.03100524902345,1,97090.16270433497,112302.08128796327
2024-01-03,455.0622863769531,419.43468994140625,1,96297.25840549127,111384.94611646824
2024-01-04,453.5964660644531,419.8130485534668,1,95987.0712473054,111026.15937141815
2024-01-05,454.2177429199219,420.1697018432617,1,96118.54172878334,111178.22842029661
2024-01-08,460.7021179199219,420.5914115905762,1,97490.72209544167,112765.39963091124
2024-01-09,460.003173828125,421.0045393371582,1,97342.8161892972,112594.32008348698
2024-01-10,462.6047058105469,421.4182929992676,1,97893.33510739078,113231.09335245943
2024-01-11,462.40087890625,421.82747619628907,1,97850.2026117728,113181.20293211071
2024-01-12,462.7211608886719,422.242532043457,1,97917.97855749982,113259.59789566211
2024-01-16,461.0224914550781,422.62149948120117,1,97558.51741495023,112843.81700369471
2024-01-17,458.459716796875,422.9763748168945,1,97016.20006437198,112216.53030963511
2024-01-18,462.5367431640625,423.32432830810546,1,97878.95330356667,113214.45823251385
2024-01-19,468.3028259277344,423.6936251831055,1,99099.13343825005,114625.81407799182
2024-01-22,469.29296875,424.0788146972656,1,99308.66088552146,114868.16992291083
2024-01-23,470.6617126464844,424.4759832763672,1,99598.30537735595,115203.19541221466
2024-01-24,471.1760864257813,424.8680926513672,1,99707.1537399314,115329.09794777054
2024-01-25,473.7388305664063,425.27100036621096,1,100249.46463258247,115956.37717208613
2024-01-26,473.136962890625,425.6703709411621,1,100122.10139278937,115809.0588804081
2024-01-29,476.8839416503906,426.0964910888672,1,100915.01214956025,116726.20152164716
2024-01-30,476.5151062011719,426.4947554016113,1,100836.96164169394,116635.92219535063
2024-01-31,468.7396545410156,426.85899002075195,1,99191.57220786765,114732.73599397797
2024-02-01,474.8745727539063,427.24679611206057,1,100489.80285041736,116234.37116575251
2024-02-02,479.873779296875,427.6583023071289,1,101547.70173305932,117458.01981360465
2024-02-05,478.12646484375,428.0614079284668,1,101177.94665458893,117030.33214966004
2024-02-06,479.5146789550781,428.48230056762696,1,101471.71130396261,117370.12333565236
2024-02-07,483.513916015625,428.9216535949707,1,102318.00328678206,118349.01088100918
2024-02-08,483.72747802734375,429.36001083374026,1,102363.19586116965,118401.28414970214
2024-02-09,486.5231628417969,429.8437811279297,1,102954.80011196597,119085.57993016712
2024-02-12,486.3096008300781,430.33473815917966,1,102909.60753757838,119033.30666147415
2024-02-13,479.6116943359375,430.7535726928711,1,101492.24105445964,117393.86965191057
2024-02-14,483.9701843261719,431.1773062133789,1,102414.55575601167,118460.69102393981
2024-02-15,487.3094482421875,431.6197518920898,1,103121.18860569221,119278.03788499339
2024-02-16,484.8826293945313,432.0724755859375,1,102607.64132068938,118684.028900569
2024-02-20,482.2131958007813,432.52538558959964,1,102042.75351462605,118030.63545113901
2024-02-21,482.6500244140625,432.99434982299806,1,102135.19228424363,118137.55736712515
2024-02-22,492.638671875,433.47726303100586,1,104248.92351283082,120582.4643447412
2024-02-23,492.97845458984375,433.9613475036621,1,104320.82607402423,120665.6324747251
2024-02-26,491.1728820800781,434.44509063720704,1,103938.74281257213,120223.68506943513
2024-02-27,492.08538818359375,434.92418212890624,1,104131.84129310418,120447.03788555236
2024-02-28,491.4350280761719,435.4034767150879,1,103994.21640702618,120287.85017061727
2024-02-29,493.2016906738281,435.89419647216795,1,104368.06581132705,120720.27365227428
2024-03-01,497.83197021484375,436.40125289916995,1,105347.8948123212,121853.62056459782
2024-03-04,497.2981262207031,436.91888549804685,1,105234.92629220658,121722.95233235345
2024-03-05,492.3280944824219,437.3877684020996,1,104183.20118794621,120506.44475979001
2024-03-06,494.8227844238281,437.84992782592775,1,104711.11090299164,121117.06645492793
2024-03-07,499.734619140625,438.33957427978515,1,105750.52074012466,122319.32922563405
2024-03-08,496.7351379394531,438.81340744018553,1,105115.79045163753,121585.1504945644
2024-03-11,496.3079833984375,439.3076608276367,1,105025.39884493516,121480.59648743444
2024-03-12,501.64697265625,439.8430065917969,1,106155.20028877055,122787.41326527052
2024-03-13,500.8606872558594,440.3573359680176,1,105988.81179504431,122594.95531044425
2024-03-14,499.8705139160156,440.8409428405762,1,105779.27788984572,122352.5919957812
2024-03-15,496.4381103515625,441.3066198730469,1,105052.9354464197,121512.4474759607
2024-03-18,499.3885192871094,441.7982308959961,1,105677.28138800553,122234.61485863678
2024-03-19,502.1636962890625,442.28466506958006,1,106264.54591173863,122913.89097111637
2024-03-20,506.8084106445313,442.76504791259765,1,107247.42951228771,124050.77107236415
2024-03-21,508.4832153320313,443.25774002075195,1,107601.84055578455,124460.71062450332
2024-03-22,507.5192565917969,443.7411492919922,1,107397.85401003135,124224.76381995849
2024-03-25,506.1170959472656,444.2246504211426,1,107101.1380879376,123881.55896094635
2024-03-26,505.1822204589844,444.6910955810547,1,106903.30594678449,123652.73082245816
2024-03-27,509.427734375,445.1750726318359,1,107801.7134019257,124691.89920210367
2024-03-28,509.3303527832031,445.63984619140626,1,107781.10615630256,124668.06324891715
2024-04-01,508.4442443847656,446.08646377563474,1,107593.59378277897,124451.17176138228
2024-04-02,505.2114868164063,446.5144219970703,1,106909.49909894765,123659.89430697898
2024-04-03,505.7664794921875,446.91914337158204,1,107026.94296259621,123795.73907183325
2024-04-04,499.5930480957031,447.300233001709,1,105720.5624159486,122284.67708309808
2024-04-05,504.8122253417969,447.7184014892578,1,106825.01003768544,123562.16764588864
2024-04-08,505.0946044921875,448.14877166748045,1,106884.76523785811,123631.28518735991
2024-04-09,505.6788024902344,448.57450012207033,1,107008.38933781548,123774.27849724695
2024-04-10,500.615478515625,448.9908081054688,1,105936.92235017373,122534.93591719646
2024-04-11,504.39349365234375,449.43453216552734,1,106736.40081888405,123459.67528810982
2024-04-12,497.4313049316406,449.82066085815427,1,105263.10868640884,121755.5502952823
2024-04-15,491.1994323730469,450.1745703125,1,103944.36120921648,120230.18374673763
2024-04-16,490.3035583496094,450.5157153320313,1,103754.78229899613,120010.9019411145
2024-04-17,487.4018249511719,450.81744781494143,1,103140.73675125827,119300.64880015966
2024-04-18,486.3989562988281,451.111708984375,1,102928.51634835386,119055.17807198186
2024-04-19,482.1534423828125,451.3879222106934,1,102030.10889321264,118016.00969233636
2024-04-22,486.59368896484375,451.70305160522463,1,102969.72438167299,119102.84250861088
2024-04-23,492.367919921875,452.0523992919922,1,104191.62878291274,120516.19277574377
2024-04-24,492.1342468261719,452.3952314758301,1,104142.18043451523,120458.99694573776
2024-04-25,490.2646789550781,452.71522827148436,1,103746.55489977209,120001.38548722555
2024-04-26,494.9093933105469,453.0412998962402,1,104729.43850032116,121138.26558847332
2024-04-29,496.662109375,453.359083404541,1,105100.33663190196,121567.27539711051
2024-04-30,488.79437255859375,453.6388768005371,1,103435.41842629114,119641.50068980367
2024-05-01,487.2071838378906,453.9032194519043,1,103099.54809172067,119253.00677276273
2024-05-02,491.7642211914063,454.1742105102539,1,104063.87806748903,120368.42629942422
2024-05-03,497.85986328125,454.470814666748,1,105353.79735776136,121860.44791063745
2024-05-06,503.0010986328125,454.8076722717285,1,106441.75143348706,123118.86074718596
2024-05-07,503.5561218261719,455.1473049926758,1,106559.20175506281,123254.71298178427
2024-05-08,503.6047973632813,455.47745071411134,1,106569.5021489108,123266.62722350552
2024-05-09,506.5065002441406,455.81613189697265,1,107183.54123872147,123976.87289471632
2024-05-10,507.1589050292969,456.15773803710937,1,107321.59880592038,124136.56108250114
2024-05-13,507.22705078125,456.5142323303223,1,107336.01935730755,124153.24102091088
